"text","label"
"Đẹp nhưng quần nhỏ quá.44kg mà còn nhỏ quần.hy vọng shop thay đổi size","Positive"
"K đúng size....rõ ràng là đặt size L lại giao size M","Negative"
"K bh mua ở đây nữa😡😡😡","Negative"
"Đáng để thử 😘","Positive"
"Tgian giao hàng thì siêu nhanh đặt hôm trước hôm sau nhận luôn mới sợ :)))","Negative"
"Hộp sang chảnh","Positive"
"Dây bị đứt","Negative"
"Rất xinh ạ !!","Positive"
"Chị chủ shop tư vấn nhiệt tình","Positive"
"Đặt hàng buổi sáng chiều nhận được hàng luôn, sản phẩm rất đẹp, đi cảm giác thoải mái","Positive"
"Chất lượng sản phẩm rất kém Shop phục vụ rất kém Shop phục vụ rất kém Rất không đáng tiền","Negative"
"Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh chưa sử dụng nên chưa đánh giá dk sản phẩm mong người bán hàng có tâm ko bán hàng nhái cho trẻ e","Positive"
"Mang rất ưng, giá vừa túi tiền, Chất lượng sản phẩm tuyệt vờ","Positive"
"Không có lỗi và rất đáng tiền","Positive"
"Hơi mỏng đằng sau","Negative"
"Bên dài bên ngắn","Negative"
"Hàng chất lượng, rất hài lòng","Positive"
"Áo chất đúng với giá tiền","Positive"
"Chất lượng sản phẩm tạm được, giặt xù lông ra rất nhiều :(( Lại phải giặt riêng một chậu, ko biết lần giặt sau có đỡ ko nưa","Negative"
"phom cực xấu k biết sửa sao lun","Negative"
"Hang đep mà đơt trước áo da bò may tay meo hóa khach mới măt vô là súc lên môt khúc","Positive"
"Mặc vào rất khó chịu","Negative"
"Áo vải cứng","Negative"
"Hic","Negative"
"Quá ưng luôn ạ mà giá cả lại hợp lí Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh","Positive"
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh","Positive"
"Hàng đẹp lắm đóng gói cũng dẹp Chất lượng sản phẩm tuyệt vời","Positive"
"Cũ quá","Negative"
"Chất lượng kem","Negative"
"Phom rất ôm dáng độ dài lại vừa đẹp mặc lên tôn dáng vô cùng","Positive"
"Sản phẩm tốt đáng tiền","Positive"
"Chất lượng sp tốt nhưng có điều giao hàng chậm quá, nhận được hàng gần cả tuần lễ","Negative"
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời","Positive"
"Thích áo nhưng thích chi chủ tư vấn là chính hêhhe quá nhiệt tình","Positive"
"Màu giao random do shop chọn nhưng vô cùng phù hợp với thanh niên chuẩn bị đi thiến","Negative"
"Chị bán hàng rất dễ thương nói chuyện cực kì vui tính ❤","Negative"
"Sản phẩm quấ ok...hàng 35k như thế này là quá đc","Positive"
"Chất lượng sản phẩm tạm được.hơi mỏng so với ảnh","Neutral"
"Chưa giặt, nên ko biết có bị phai màu hay ko","Neutral"
"Vải ổn, nhưng hơi mỏng","Positive"
"Sẽ còn ủng hộ shop lâu dài!!","Positive"
"Giày rất đẹp và ưng ý","Positive"
"Chất vải mỏng như thô lụa,không phải vải kate như quảng cáo","Negative"
"58kg đặt sai xxl mặc vừa y.Vai không giống như hình chup lắm. màu k trắng va mịn như hình","Positive"
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn toi Ray Hai long","Positive"
"Màu đẹp nhưng mình k Check code đc","Positive"
"Thời gian giao hàng nhanh","Positive"
"Hàng không đúng như miêu tả","Negative"
"hàng giống hình form hơi rộng so với mình","Positive"
"Quần rất cúng, bé mặc lằn hết đùi","Negative"
"Không như vài khách trc mua chê áo rộng thùng thình, mà e còn muốn nó rộng thùng thình hơn xíu nữa","Positive"
"Shopee giao hàng lâu ><","Positive"
"Có cơ hội sẽ ủng hộ shop thêm","Positive"
"Đóng gói sản phẩm rất đẹp và chắc chắn. áo mới nhưng hơi nặng mùi thuốc tẩy","Positive"
"Chất lượng sản phẩm tuyệt vời.mỗi tội hơi ồn kêu to quá hihi","Positive"
"Theo mình lỗi này của bên bán hàng, bên đó phải chịu trách nhiệm chứ","Negative"
"Áo đẹp nhưng vải có hơi mỏng so vs mong đợi","Positive"
"Chất lượng tuyệt vời","Positive"
"Có điều nhìn ngoài túi nhỏ hơn trên hình với dây đeo không giống","Neutral"
"Ncl rất hài lòng","Positive"
"Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Rất không đáng tiền","Negative"
"Giá rẻ hơn store nhiều mà còn tặng miếng rửa mặt xịn nữa","Positive"
"Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, do người nhỏ lên mặc rộng và dài","Positive"
"Màu chắc đẹp","Positive"
"Rất đáng tiền","Positive"
"Bạn chủ shop đáng yêu =v=","Positive"
"Áo đẹp cơ mà vải nóng shop ạ","Positive"
"Đóng gói sản phẩm chắc chắn","Negative"
"Quần hơi ngắn so với trong hình :(","Neutral"
"Màu k giống đã đặt","Negative"
"Không có hướng dẫn địu 4 tư thế, nhưng chất lượng sản phẩm tốt","Positive"
"Ăn hết sẽ mua thêm","Positive"
"Thời gian giao hàng rất nhanh nhưng chất lượng sản phẩm ko tốt lắm, bịch dày nhưng dễ rách","Negative"
"Áo bó phần dưới nên ko thích lắm ~","Neutral"
"Trông cho trời lạnh để diện em nó","Positive"
"Đóng gói sản phẩm rất đẹp và chắc chắn","Positive"
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, se ung ho dai dai","Positive"
"Nkg phom bé","Positive"
"Tuy nhiên có điểm trừ là vải dạng dễ nhăn, bất tiện cho ng lười ủi như mình","Positive"
"áo form nhỏ","Neutral"
"Nếu có hơn 5 sao, e cũng đánh giá cho shop ạ 💓","Positive"
"Guttttt😍😍","Positive"
"Hơi buồn tí","Neutral"
"Mẫu đẹp y chang hình vậy đoáaaaa, mình rất sợ mua đồ online mà mua mẫu này về mình ưng dã man vì quá xinhhhhh👍👍❤️❤️","Positive"
"Chủ shop rất nhiệt tình","Positive"
"vải tốt","Positive"
"Hàng đẹp lắm ạ,mặc dù đợi lâu tí :))","Positive"
"nói 55 kg đổ xuống mặt vừa. mà đứa nhỏ 30kg chưa mặt vừa nữa. tệ. rất tệ 😤 Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn","Negative"
"Nhưng mà mặc đẹp lắm lắm á Chất lượng sản phẩm tuyệt vời","Positive"
"Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng nhanh, chất liệu áo cũng không phải tốt hẳn nhưng phù hợp với số tiền mk mua","Positive"
"Chất lượng tốt","Positive"
"Hàng chuẩn, chất lượng Đóng gói sản phẩm rất đẹp và chắc chắn","Positive"
"Đẹpppppppp","Positive"
"Mỗi tội áo về bị vàng 1 vết nhỏ ở lưng :( nhưng giặt đi thì hết 👍🏻 mong shop sẽ ktra hàng kĩ hơn trc khi gửi ạ 😁","Positive"
"Cảm thấy ko vui khi hnay xem hang","Negative"
"hàng giống hình","Negative"
"Set này áo rất dày đẹp","Positive"
"Shop phục vụ rất tốt","Positive"
"Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh","Positive"
"Phần nách và ngực quá rộng luôn... phần dưới bị tưa chỉ","Negative"
"Sản phẩm rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn","Positive"
"Chất lượng sản phẫm đẹp.nhưg shops đưa cho mình hơi rộng","Positive"
"Sp như hình, khá hài lòng","Positive"
"Quần form bé","Negative"
"Cúc tay bị đóng lệch","Positive"
"Chất lượng các mặt hàng khác Ok","Positive"
"Chất dày dặn, màu tối hơn hình chút nhưng vẫn đẹp. 5 sao cho shop","Positive"
"Chất lượng sản phẩm tuyệt vời Cảm ơn shop","Positive"
"Đẹp nhung mong","Positive"
"Áo đẹp lắm nha","Positive"
"Mặc rất đẹp","Positive"
"hàng chuẩn hình","Positive"
"Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh","Positive"
"Áo dẹp hơn mong đợi, Đóng gói sản phẩm rất đẹp và chắc chắn","Positive"
"đúng màu đúng kiểu nhưng chỉ có “em bé” mặc vừa..","Negative"
"Hình này là mình đã giặt rồi nha","Positive"
"Cám ơn shop đã làm ăn rất uy tín","Positive"
"Thời gian giao hàng rất nhanh","Positive"
"Màu này thì chuẩn vải cũng rất dày và đẹp rất chất lượng","Positive"
"Đã nt cho shop nói rõ lấy loại quần dẫm gót rồi mà vẫn gửi loại ca bàn","Negative"
"Rất đáng sắm 1 set đồ gd ở shop nhé 😉tin tôi đi, rồi bn sẽ phải ghé lại shop nhìu lần khác nữa 😊😊","Positive"
"I Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh","Positive"
"Giày đi cũng đc êm,nói lấy 37 mà lấy 38 hên là van đi đc","Positive"
"Áo may o đẹp vải o đẹp o phải màu tráng tình mà là mầu trắng ngà o vừa ý .lại o cho coi trước khi lấy hàng ,rất thất vọng","Negative"
"Hàng rất đẹp ủnh hộ shop dài nhé","Positive"
"Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Lúc tăng âm lượng lên hơi rè nhưng với giá này là tốt rồi Cảm ơn shop nhiềuuuuuu❤️❤️❤️","Positive"
"Đúng mẫu","Neutral"
"Màu trắng có hơi mỏng chút","Positive"
"Ko ra gì","Negative"
"Ship nhầm 2 đôi 43 luôn . nhưng ko sao để mang luôn khỏi tặng :))","Neutral"
"San pham ko dc nhu y muon , minh ko nghĩ túi lại ko như trong hinh","Negative"
"Vải mỏng quá shop ạ","Neutral"
"Do ảnh mình chụp hơi dìm ti thôi à","Positive"
"Áo đẹp lắm ạ mong sh up thêm nhiều sp mới ạ❤️❤️❤️","Positive"
"Giao hàng nhanh nữa í","Positive"
"Shop phục vụ rất kém","Negative"
"-Đóng hàng chắc chắn gọn gàng","Positive"
"Giao hang nhanh gê ý","Positive"
"Làm ăn ko có tâm","Negative"
"Hình ko giống trong ảnh cho lắm","Neutral"
"Trắng đen đều đẹp!!","Positive"
"Mong shop kiểm tra hàng trước khi gử","Neutral"
"hàng đẹp lắm ạ, ủng hộ shop","Positive"
"Nhưng ib shop ko tl","Positive"
"Quần 50kg đổ lại thì mặc vừa, thun có giãn tốt","Positive"
"Giao hàng tốt","Positive"
"Áo đẹp,","Positive"
"- Chất quần mặc mát, mau khô khi dính nước","Positive"
"Áo đẹp lắm ạ, rất thích","Positive"
"Chị chủ shop dễ thương lắm 😍","Positive"
"Bikini xinh nhưng giao thiếu hàng","Positive"
"Áo mới giặt 1 lần đã trầy ra ntnay 🙁😞😔😢😥😓😭","Negative"
"Chất lượng sản phẩm kém","Negative"
"Hàng rất đẹp y như trong ảnh tôi rất hài lòng","Positive"
"Lần trước mua thì 3 ngày mới nhận đc hàng, nhưng lần này mới đặt hqua thì hnay đã nhận đc hàng rùi, dù nhà e ở xa hihi","Positive"
"Giao sai màu, vải nóng","Negative"
"Nhưng chất lượng tỉ lệ với giá tiền","Neutral"
"Địu rất đẹp và nhẹ, bé ngồi rất hợp tác ạ","Positive"
"Chất lượng sản phẩm siêu siêuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu tuyệt vời","Positive"
"Đóng gói sản phẩm tạm đc","Neutral"
"Áo rộng vải dày đẹp","Positive"
"Màu đỏ ko như trong clip","Negative"
"Chất lượng sản phẩm tuyệt vời ,Thời gian giao hàng rất nhanh,đóng gói rất cẩn thận","Positive"
"Lần sau sẽ ủng hộ shop tiếp","Positive"
"Đóng gói xấu","Neutral"
"Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém","Negative"
"Áo đẹp nhưng hơi mỏng","Positive"
"Chất lượng sản phẩm tuyệt vời","Positive"
"Thiết kế là phần ưng nhất vì nhìn sang sang","Positive"
"Thanks shop rất nhiều","Positive"
"Lần nào mua hàng của c cũng ưng hết","Positive"
"Ăn chua ngọt đậm đà, giòn giòn","Positive"
"Chị bán hàng dính phải đứa khách hơi hãm nhưng vẫn nhiệt tình ạ","Positive"
"San phẩm chek ma vach khong duoc","Negative"
"Giá cả đi đôi với đồng tiền","Neutral"
"Chất áo quá xấu","Negative"
"chờ hơi lâu xíu nhưng mà nhận áo về phải nói là ưng cực luônnn","Positive"
"Bạn chủ shop nhiệt tình, dễ thương lắm luôn 😆","Positive"
"Thật tồi tệ","Negative"
"Rất đáng tiền","Positive"
"Phai từ khác gói khác sang nhìn rất mất cảm tình","Negative"
"Áo hơi rộng so với mình","Positive"
"Shop không thấy đổi trả hàng là phiền phức chứ tui thì phiền chết đi đc","Negative"
"Với giá 100k thì vải và ren cũng tạm ok..Áo rộng xuông quá..phải chỉnh sửa mặc mới đẹp","Neutral"
"Thất vọng Chất lượng sản phẩm rất kém","Negative"
"Shop dễ thương, giao hàng cũng nhanh nữa, đồ thù đẹp khỏi chê chất dày dặn ^^","Positive"
"Nói chung đều rất hoàn hảo!!!","Positive"
"Giống hình","Positive"
"Mà hơi bị ngắn","Positive"
"Sim đã kích hoạt 20 ngày trước rồi","Negative"
"Hộp bị móp và ướt ở góc","Negative"
"Hàng đẹp lắm, cám ơn shop nha 😍😍😍","Positive"
"Chất lượng sản phẩm tuyệt vời","Positive"
"chất đẹp lắm. thanks shop","Positive"
"Trong khi đó cùng 1 đơn đặt combo 75-80kg","Negative"
"Áo may giống ảnh nhưng vải hơi mỏng","Neutral"
"Tạm được, thời gian giao hàng lâu","Neutral"
"Nan quá","Negative"
"C chủ siêu nhiệt tình","Positive"
"Áo mềm mặc thoải mái","Positive"
"Chất lượng sản phẩm tuyệt vời","Positive"
"Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh","Positive"
"Chọn theo tư vấn bị chật, các bạn chọn áo nên chọn nhảy size","Neutral"
"Mình đặt xong mới đọc mô tả, cứ sợ không vừa phải pass lại","Positive"
"Chất lượng sản phẩm tuyệt vời","Positive"
"Đóng gói sản phẩm rất đẹp, hóng bộ sản phẩm tương tự chắc chắn hơn","Positive"
"Gửi ko đúng mẫu áo trắng thì bị bẩn rất nhiều chỗ áo cam thì rách","Negative"
"Áo rất đẹp, vải đẹp, shop nc dễ thương vui vẻ","Positive"
"Nhất là váy dạ kim tuyến á","Positive"
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh","Positive"
"Shop phục vụ rất tốt..","Positive"
"Bởi vì giá rẻ nên vải và mút mỏng hơn nhiều so với các loại áo bình thường","Neutral"
"Shop phục vụ khá tốt Shop phục vụ khá tốt Đáng đồng tiền","Positive"
"Giao hàg nhanh, giao đúg mẫu mã đã chọn..","Positive"
"Chu shope nhiet tinh.goi hang nhanh.gon dep.tuy nhien vai hoi mong.ko co gian nhieu nhu mong doi.nhung hai long chu shop vui ve.nhiet tinh","Positive"
